"ca7f55413b8245f28538e3562ba3af54","3b78fca782044a1e9b1ff7f7631b4ff5","beaucoup",0,1591684241577
"93f573a956e84a62bf3931da0578520e","3a49ab6b29c2462bb375908a41cd85ab","gun",-1,1592643594952
"83f62ab13de44051ba3689b840977681","3a49ab6b29c2462bb375908a41cd85ab","explosive",0,1592643594985
"70c7fc7547764804bf931df8ffd63af8","3a49ab6b29c2462bb375908a41cd85ab","bomb",0,1592643594993
"a06fc9a1dd2e4200a10220624a47ccd6","3a49ab6b29c2462bb375908a41cd85ab","explode",0,1592643594997
"e19d63905278445fa21f61070b3a0b6b","3a49ab6b29c2462bb375908a41cd85ab","burst",0,1592643595001
"7dc752e44fca40c99a668f27b3cb0273","3a49ab6b29c2462bb375908a41cd85ab","Explosion",-1,1592643595007
"672807be97b44bc394ecf9b2cdbc912e","3a49ab6b29c2462bb375908a41cd85ab","C4",0,1592643595010
"5b8c0646a09947d7b9b572e739f8376b","3a49ab6b29c2462bb375908a41cd85ab","police",0,1592643595013
"13ff83838ef64934a23d32629544ca95","fea40707b40d41d69762e26a0d6b1a39","2323",-1,1592038820805
"0d29ed30a72b4df5be26c2b6a4777ba1","b3f054af930142cb9c0a1c786cf2bc99","1",-1,1591423871757
"6c67a51e2ba349749d4a7cf73e13b416","34a41f2dd55043158c966edcafe6b694","sd",-1,1591425717231
"f990b5f1462d4e2d84d25830995c8351","3a49ab6b29c2462bb375908a41cd85ab","boss",0,1592644663737
"e7029ae297714fa3b161c25ba9e1ef3f","892dd7032d434ba8a884b914f8922032","sdfd",-1,1591431285460
"05d582faf28c45a0aa2d59f59765b400","60622f0573c44bf09a17ff8510d78149","test23",-1,1591429429355
"5e46a0c6661047b59f8e36b734e5d9c6","34eb3141177647a6bf65ddfc31977bdd","122",0,1591754595215
"1d707b794ad44e859f657dc2485bd5d0","34eb3141177647a6bf65ddfc31977bdd","1212",0,1591754595215
"4a4553b1652246da8d77dfb3179b0677","34eb3141177647a6bf65ddfc31977bdd","wwww",0,1591754595215
"f1ba95e326964ddb9262b7310b367ddd","34eb3141177647a6bf65ddfc31977bdd","2w",0,1591754595215
"7f15b1def21142b4b7392194112db346","34eb3141177647a6bf65ddfc31977bdd","121",0,1591754595215
"7c54ea7178d84d8198c78dea0a26aee9","34eb3141177647a6bf65ddfc31977bdd","3e",0,1591754595215
"00f0bc78811848298617a5de10f837a6","34eb3141177647a6bf65ddfc31977bdd","12121",0,1591754595215
"4f540f23779b4fcc96fb96c8517a7226","34eb3141177647a6bf65ddfc31977bdd","21111",0,1591754595215
"10066a4ff2394528834d56c5fbe57dc3","34eb3141177647a6bf65ddfc31977bdd","221212",0,1591754595215
"546314f38bcb4484a7cca0256199e31f","34eb3141177647a6bf65ddfc31977bdd","1211111",0,1591754595215
"e295fa047b674be09566ee02f19ea4e7","34eb3141177647a6bf65ddfc31977bdd","11212",0,1591754595215
"ada9b4b8589a4b2eb8ca3f7c9e8fe8f7","34eb3141177647a6bf65ddfc31977bdd","11",0,1591754595215
"0909cdeb547f4d1fb593bf5acc8310ae","34eb3141177647a6bf65ddfc31977bdd","1111",0,1591754595215
"0726b961c21345b29aa8ad1ada35e1c9","34eb3141177647a6bf65ddfc31977bdd","eewe",0,1591754595215
"15d79bf4bbdd4f9fb44f44e75106f54a","34eb3141177647a6bf65ddfc31977bdd","w22",0,1591754595215
"c1887d79bee0450f8c4767ba60801cfc","34eb3141177647a6bf65ddfc31977bdd","323",0,1591754595216
"77a66108b8eb413b844ec8940c7be148","34eb3141177647a6bf65ddfc31977bdd","f vf",0,1591754595216
"f5e57c2f59ac42d7a3fb1d84cff3872d","34eb3141177647a6bf65ddfc31977bdd","fe4",0,1591754595216
"8a89e5d686714d02a6de0612b09527d2","34eb3141177647a6bf65ddfc31977bdd","30",0,1591754595216
"310c4d67fa53495d97a35398644ab9f3","34eb3141177647a6bf65ddfc31977bdd","37",0,1591754595216
"45dc72ad62454d31b47d385b6bf8fecd","34eb3141177647a6bf65ddfc31977bdd","wee",0,1591754595216
"50963a9fbe154b789651b68ac1c0acf2","34eb3141177647a6bf65ddfc31977bdd","2e3e",0,1591754595216
"f0c840581a284e939b4416db2ca8fdf8","34eb3141177647a6bf65ddfc31977bdd","ewee12",0,1591754595216
"0aa2b7797b7d4a9c955bf43bd7762743","34eb3141177647a6bf65ddfc31977bdd","42gf",0,1591754595216
"bb51faf2a65f4eb88c86336cdcca5507","34eb3141177647a6bf65ddfc31977bdd","frfrf",0,1591754595216
"c2b85c2423854d5b8ee5547bb0b50b61","34eb3141177647a6bf65ddfc31977bdd","31",0,1591754595216
"b4e247274a6f4286a788d032d4ea2527","34eb3141177647a6bf65ddfc31977bdd","32",0,1591754595216
"d052fb1c67a04308b2f6b420940e7658","34eb3141177647a6bf65ddfc31977bdd","34",0,1591754595216
"e96852c45c4246b2b874ab0da8853851","34eb3141177647a6bf65ddfc31977bdd","36",0,1591754595216
"55c49c9d292d455cad385fd1c7080f50","34eb3141177647a6bf65ddfc31977bdd","38",0,1591754595216
"43d8f5e4c77d4531a3ee7a7738d3d5da","34eb3141177647a6bf65ddfc31977bdd","40",0,1591754595216
"15e897d873b84e4f9058d72721509d9a","34eb3141177647a6bf65ddfc31977bdd","ewe",0,1591754595216
"16e6d6e870c840ef92b673c7db1a0aa5","34eb3141177647a6bf65ddfc31977bdd","22dc",0,1591754595216
"488690766a704faaba8e848810342520","34eb3141177647a6bf65ddfc31977bdd","4fdr",0,1591754595216
"6fb4b5ac00284eebbe64dcace0c11a68","34eb3141177647a6bf65ddfc31977bdd","29",0,1591754595216
"dfdb15c527b94c83941c17d47034d1a5","34eb3141177647a6bf65ddfc31977bdd","33",0,1591754595216
"d1cc5056de4c4f8faeb10bb862ed109c","34eb3141177647a6bf65ddfc31977bdd","35",0,1591754595216
"2012d5f6ddc044caaf743efa6c3cfec2","34eb3141177647a6bf65ddfc31977bdd","39",0,1591754595216
"176e7fd5fb9c45b699352222c4edbef7","34eb3141177647a6bf65ddfc31977bdd","41",0,1591754595217
"0d7ddcd4a6874d39ad945f6a9e5deb9f","34eb3141177647a6bf65ddfc31977bdd","43",0,1591754595217
"aaef3d27ba57406d9e0ba8f998101b1e","34eb3141177647a6bf65ddfc31977bdd","44",0,1591754595217
"a2561bff4d294cc9aa99f4e8d9c43818","34eb3141177647a6bf65ddfc31977bdd","45",0,1591754595217
"4467ae46641f4ddb89d83b73196b4511","34eb3141177647a6bf65ddfc31977bdd","48",0,1591754595217
"a4558a9afc51435e9f6335a0e8dd7856","34eb3141177647a6bf65ddfc31977bdd","46",0,1591754595217
"74a1f6c943a146559aa01ab3e8700a2c","34eb3141177647a6bf65ddfc31977bdd","47",0,1591754595217
"939e70f422f140b2aa06ab143574d1f5","34eb3141177647a6bf65ddfc31977bdd","42",0,1591754595217
"1684b24a286b4343821d3717ca4984b3","34eb3141177647a6bf65ddfc31977bdd","49",0,1591754595217
"9f6c0730b0ce43f899ed0de4873499eb","34eb3141177647a6bf65ddfc31977bdd","50",0,1591754595217
"e04b13e0e6ea449e9f5b03bd3be1a818","3a49ab6b29c2462bb375908a41cd85ab","Bullet",0,1592643594950
"7e7027be62644c0ba13bbee8c9f1cc78","3a49ab6b29c2462bb375908a41cd85ab","powder",0,1592643594988
"80531e41cbd046e5998832ac58129a3c","3a49ab6b29c2462bb375908a41cd85ab","dynamite",0,1592643594991
"5b4dcc16606a4c62996fa1a6634d1383","3a49ab6b29c2462bb375908a41cd85ab","exploded",0,1592643595000
"745c7d5e1775492fb68f67c64184dae7","3a49ab6b29c2462bb375908a41cd85ab","Prison",0,1592643595015
"45429d7740b14c5d80699d95e43e43e5","3a49ab6b29c2462bb375908a41cd85ab","jail",0,1592643595017
"f9c4e013f1f54beaa47f30d97a8eb2a2","86ff026759784a2e8b3986ee3c46e47c","etes",-1,1591424283437
"d9ed5210153b4f54828d078d0ff02d1a","206effb9f36746f6b70d36a3b557321c","23414",-1,1591435404529
"7307ded3debe44139e12e43d13b3c658","3a49ab6b29c2462bb375908a41cd85ab","Firearm",0,1592643594983
"b98ead1ee5464591851ccd3ef2c43f0d","3a49ab6b29c2462bb375908a41cd85ab","TNT",0,1592643594990
"d69c9d81f3404925a88bd91a2b3d9d2c","3a49ab6b29c2462bb375908a41cd85ab","blow up",0,1592643595004
"78ce6fb78e654d4e8f6acf52a6696600","3a49ab6b29c2462bb375908a41cd85ab","blast",0,1592643595006
"a76ec300c56c4913abde490ef59013c4","a9ddf51fdbc5456f9b04696a369372fb","3341",-1,1592446785715
"29102e4ebf1040adb4b70e883c10cd48","420b9a1f317a48ecab001759ac99a465","setsaet",-1,1591433562622
"ca6f457931f842ebb2ce21e7096f2c20","38071d57291849279514a976e04d61b9","sdfsdf",-1,1591429093985
"a6194df9401b40ff8dca7df065357286","ede6c588a2564cf9af4e88f3fe420272","éèçàôîûâêùöïäëü",-1,1592302575204
"10fbe1c5aa244c88ad8646c8c166f4f6","3a49ab6b29c2462bb375908a41cd85ab","explosives",0,1592644052422
"41a5acd6f8d2424b949a500c159b4b1c","f16008d7df1c42c1928b2addd4ae2f7c","sfda",-1,1591428624340
"602d926507f440059e08824e03c6db3b","a9ddf51fdbc5456f9b04696a369372fb","334",-1,1592446785717
"9c3236116760485ba6b8dbcd4af7925d","34eb3141177647a6bf65ddfc31977bdd","0123456789",0,1591698706154
"27e27aa274934d0d8765b3db50074ec4","34eb3141177647a6bf65ddfc31977bdd","012345678901234567890123456789012345678901234567890123456789",0,1591698706157
"78c6795117f04f3a9988513fc33253a8","3a49ab6b29c2462bb375908a41cd85ab","Gun",0,1592644350162
"17cf63e43c8a4e2380ec0058eff9b2e6","3a49ab6b29c2462bb375908a41cd85ab","explosion",0,1592643893726
"b59288d41e7c4706a5f287c808f71680","3b78fca782044a1e9b1ff7f7631b4ff5","C'est",0,1591698431252
"12ca2c26495342f8b3388cc4c0492036","17ce727e6b1e4241b7410b40791c819b","23",-1,1591429482797
"4ef55e51bb28419381b553b4d62d7dbc","ce4d57d057d742adae14d2f36a279f05","sdf",-1,1591426004005
"89fd15db7e3d47b39e1cba74f20472cf","c203dce581b24bfeb287477906603499","2323",-1,1591421903091
"fbec64e6b22a4e48a41cf34ef431fe62","0b9575f967a24406a92e7026c5a4aaeb","3",-1,1591421978773
"97e9393c06f243b2a1ee3cd87eebcdb2","2dc4f9468cea4999972346ebc79d6f97","ete",-1,1591424314168
"90dcdcee7fdf44f9821cf2a781904ee3","a809a2d9b970425bb059ae504b9fdc0c","12",-1,1591422269672
"ae88e734e23c4b98865430940e3e9b3c","a767cc5d6b4d40a594da16cf5ec3dd2f","qwerty",-1,1591433622417
"a7b23cc03a0f42bc812bd85eb28d5e39","9cfb92057dd943d094d8bfa5dffe0e87","我是中文",-1,1591754828293
"85b09d9d7b4342308c49040749a7c49c","9cfb92057dd943d094d8bfa5dffe0e87","我是中文1",-1,1591754828293
"dc7f9ac2938741bf8ad0b52d136f805b","7fff0c2b80a845d6a1d35f13544dd02c","sfadfadf",-1,1591428649865
"b416dab282ba4930abf5894c32ce7e73","4d1a6d036456442eb8341c963bac52d1","test",-1,1591685258770
"07eccaa19881466bbee017ca6d40efd4","e6b3995e6fb64b2396acebeebcf21096","ceshi",-1,1591685593547
"262e5ecea7b94a338e636bb97ea5798d","205e2411a7c549fba347944796dbfc3e","etsets",-1,1591431302952
"53b6fe17ab364ed2b0932fcd95dc442d","dadeefc124a34c2b98b2e48e9cabd07b","test",-1,1591432076725
"fd0c77bbdc2e486c9d27114b39e9e967","ef76799f1ba643f3b476af502903fd09","tishi",-1,1591685642868
"2d6646766d594627bb292727db8c2801","db8d095a2f73466c8ed1654f987bc31f","12",-1,1591430062705
"b8fc9bb65496425e8fdd7263a2f7e6a6","ce4e3d028d7e46d39ac97030bcc285ac","sadf",-1,1591426710311
"b9eb2488a7cc4fc59742a7604ef88558","afca39bd508240a59486321c304d3c6d","setset",-1,1591424619611
"fee4ecc31c6845d1859fe6c4857500f5","6659fb69f3834f329e6b354e2bd0dd7e","23423",-1,1591436244240
"2d80eca99d384111b14b7c37776e082d","5ef656971ac7484896fd8dc931c47123","341",-1,1591433945773
"eddb27a08c4f4b8b83dc7789c7cab7ca","315628eb2bcd4c549a014d5a3aa46bdc","333",-1,1591687259065
"0532f5e537954105b1bad8bdbbd6fa0e","9cfb92057dd943d094d8bfa5dffe0e87","www",-1,1591691574635
"c94eb40ae35d47bbab85d934f5ca7f07","394f3d7572864fa986c45cc20dc77a87","asdftest",-1,1591428730829
"6504571dce3f45ff8a1fde67fda49e24","7c39864ff20841f392bc5a51763c64eb","we",-1,1591426423031
"91da19dbee914027b6595efebfe795da","d041e26739e84d2f9dab02063f4e6666","adsf",-1,1591430201695
"f260e410cc764952afd80806ae01fb32","b03dcbc2b2e84a879ce3c654ebf8faf9","sets",-1,1591435530456
"8e941da234984b1993dd45be98d6ae01","fde3f01ce20648fb8a83b4f5e59f3bee","sdf",-1,1591426755637
"6a3c00d82c36499c8ac9940995889862","3b13f2ed11ae442f8886c1127c9e9128","adf",-1,1591425507706
